Date,BAH,NOC,PLTR
2021-01-27,90.27320861816406,271.28277587890625,39.0
2021-01-28,88.26551818847656,272.01605224609375,35.65999984741211
2021-01-29,78.80056762695312,266.0565185546875,35.18000030517578
2021-02-01,77.48675537109375,271.3477478027344,33.959999084472656
2021-02-02,77.15367889404297,278.4862060546875,31.020000457763672
2021-02-03,75.71033477783203,279.17315673828125,31.760000228881836
2021-02-04,77.16293334960938,280.20355224609375,32.04999923706055
2021-02-05,75.95089721679688,277.3630676269531,34.04999923706055
2021-02-08,75.82136535644531,278.6069641113281,36.04999923706055
2021-02-09,76.9408950805664,281.9952087402344,38.16999816894531
2021-02-10,77.29243469238281,281.85595703125,35.70000076293945
2021-02-11,78.61212158203125,278.142822265625,33.11000061035156
2021-02-12,76.7534408569336,276.0355529785156,31.90999984741211
2021-02-16,75.48954772949219,270.020263671875,27.84000015258789
2021-02-17,74.99700927734375,275.86846923828125,27.079999923706055
2021-02-18,74.00262451171875,276.4996643066406,25.170000076293945
2021-02-19,73.14763641357422,275.92413330078125,29.0
2021-02-22,71.80939483642578,276.5738830566406,28.0
2021-02-23,71.52130126953125,277.2608947753906,26.75
2021-02-24,72.48782348632812,280.0921630859375,26.389999389648438
2021-02-25,72.61793518066406,280.2406921386719,23.959999084472656
2021-02-26,71.6885986328125,272.0509948730469,23.899999618530273
2021-03-01,73.77957916259766,273.7299499511719,24.809999465942383
2021-03-02,73.4822006225586,278.6923522949219,24.479999542236328
2021-03-03,73.1104736328125,278.9908447265625,23.59000015258789
2021-03-04,71.26111602783203,277.5076904296875,24.729999542236328
2021-03-05,71.32615661621094,280.6791076660156,23.950000762939453
2021-03-08,72.72013854980469,285.0723876953125,22.520000457763672
2021-03-09,72.52499389648438,278.2445983886719,24.260000228881836
2021-03-10,72.87814331054688,279.83026123046875,24.75
2021-03-11,73.22199249267578,279.27996826171875,26.729999542236328
2021-03-12,72.99895477294922,281.4999694824219,26.920000076293945
2021-03-15,74.93197631835938,285.1843566894531,26.790000915527344
2021-03-16,73.82605743408203,285.2776794433594,25.610000610351562
2021-03-17,74.3929443359375,289.6896667480469,25.209999084472656
2021-03-18,74.87621307373047,293.7658996582031,23.979999542236328
2021-03-19,74.11414337158203,287.8987121582031,24.31999969482422
2021-03-22,74.1884994506836,293.08489990234375,24.219999313354492
2021-03-23,74.3929443359375,293.01959228515625,23.260000228881836
2021-03-24,74.09556579589844,294.7825927734375,21.8799991607666
2021-03-25,74.69962310791016,299.59564208984375,22.579999923706055
2021-03-26,74.1234359741211,297.57147216796875,22.579999923706055
2021-03-29,75.6661376953125,301.4238586425781,21.729999542236328
2021-03-30,75.06204986572266,300.9854431152344,22.040000915527344
2021-03-31,74.83902740478516,301.88092041015625,23.290000915527344
2021-04-01,75.9356460571289,300.5750427246094,23.06999969482422
2021-04-05,77.77571868896484,308.4195861816406,23.440000534057617
2021-04-06,76.6697998046875,308.8952941894531,23.270000457763672
2021-04-07,76.41889190673828,311.516357421875,22.899999618530273
2021-04-08,76.22372436523438,313.52191162109375,23.40999984741211
2021-04-09,76.44678497314453,317.0943603515625,24.040000915527344
2021-04-12,77.162353515625,317.78460693359375,23.34000015258789
2021-04-13,76.70699310302734,315.84442138671875,25.420000076293945
2021-04-14,76.94860076904297,318.8386535644531,23.700000762939453
2021-04-15,77.4690170288086,321.42236328125,23.149999618530273
2021-04-16,78.68644714355469,323.1387023925781,22.469999313354492
2021-04-19,78.83515167236328,321.46905517578125,21.940000534057617
2021-04-20,77.49690246582031,321.9354248046875,21.780000686645508
2021-04-21,78.008056640625,322.2898864746094,22.6299991607666
2021-04-22,77.79430389404297,320.34039306640625,22.860000610351562
2021-04-23,77.4690170288086,319.0437927246094,23.40999984741211
2021-04-26,76.85567474365234,315.0888366699219,24.110000610351562
2021-04-27,77.0322494506836,317.0196838378906,23.8799991607666
2021-04-28,76.0099868774414,315.62054443359375,23.850000381469727
2021-04-29,77.45044708251953,328.5394287109375,23.3700008392334
2021-04-30,77.08799743652344,330.6101989746094,23.040000915527344
2021-05-03,77.9429931640625,336.7290954589844,22.299999237060547
2021-05-04,79.56002044677734,343.3704528808594,21.639999389648438
2021-05-05,77.80359649658203,347.91302490234375,21.149999618530273
2021-05-06,78.11956787109375,345.17059326171875,20.09000015258789
2021-05-07,78.16604614257812,345.7116394042969,19.75
2021-05-10,77.4690170288086,348.66851806640625,18.469999313354492
2021-05-11,75.92633056640625,343.538330078125,20.209999084472656
2021-05-12,74.98770904541016,338.73455810546875,18.889999389648438
2021-05-13,77.23670196533203,345.1799621582031,18.3700008392334
2021-05-14,77.27388763427734,346.62579345703125,20.079999923706055
2021-05-17,77.37610626220703,347.80108642578125,20.459999084472656
2021-05-18,76.53970336914062,343.8367614746094,21.239999771118164
2021-05-19,75.59178924560547,345.9635314941406,20.670000076293945
2021-05-20,76.26091003417969,346.9522399902344,20.610000610351562
2021-05-21,77.71065521240234,345.5531005859375,20.75
2021-05-24,79.68083190917969,347.1573791503906,21.219999313354492
2021-05-25,79.02101135253906,345.11468505859375,21.479999542236328
2021-05-26,79.63438415527344,342.0644836425781,22.1200008392334
2021-05-27,79.4206314086914,345.5531005859375,22.700000762939453
2021-05-28,78.9280776977539,342.72412109375,22.950000762939453
2021-06-01,78.9559555053711,342.489990234375,23.059999465942383
2021-06-02,79.98751068115234,343.97930908203125,24.450000762939453
2021-06-03,79.19758605957031,343.3236999511719,23.6299991607666
2021-06-04,79.56002044677734,353.62774658203125,24.030000686645508
2021-06-07,80.0711669921875,348.31646728515625,24.459999084472656
2021-06-08,80.15480041503906,347.63262939453125,24.3799991607666
2021-06-09,81.21421813964844,349.0284118652344,24.170000076293945
2021-06-10,81.97628021240234,348.9440612792969,24.139999389648438
2021-06-11,81.90193176269531,351.3327941894531,24.670000076293945
2021-06-14,81.68728637695312,348.6817321777344,25.0
2021-06-15,81.88327026367188,351.27655029296875,24.40999984741211
2021-06-16,81.91127014160156,348.6631164550781,24.799999237060547
2021-06-17,81.81795501708984,345.3751525878906,25.450000762939453
2021-06-18,80.78203582763672,343.9606018066406,25.3700008392334
2021-06-21,82.34989166259766,349.67474365234375,25.420000076293945
2021-06-22,82.6952133178711,349.0003356933594,25.399999618530273
2021-06-23,81.3233413696289,346.8551330566406,26.270000457763672
2021-06-24,80.69805908203125,346.29315185546875,26.530000686645508
2021-06-25,81.64063262939453,349.6934814453125,26.780000686645508
2021-06-28,80.10076904296875,346.7895202636719,27.3799991607666
2021-06-29,79.42882537841797,337.51593017578125,26.6299991607666
2021-06-30,79.49415588378906,340.4384765625,26.360000610351562
2021-07-01,80.4367446899414,344.3634033203125,24.719999313354492
2021-07-02,80.95935821533203,345.8434753417969,24.440000534057617
2021-07-06,81.33267211914062,344.3915100097656,24.68000030517578
2021-07-07,83.01250457763672,347.7731628417969,22.889999389648438
2021-07-08,82.3779067993164,346.53668212890625,23.079999923706055
2021-07-09,82.87252044677734,348.2976989746094,23.290000915527344
2021-07-12,82.99384307861328,346.9019470214844,22.950000762939453
2021-07-13,82.89118194580078,344.14801025390625,22.450000762939453
2021-07-14,82.91919708251953,340.9162902832031,21.559999465942383
2021-07-15,83.38581085205078,341.0848083496094,21.469999313354492
2021-07-16,83.47913360595703,339.8576965332031,21.3700008392334
2021-07-19,82.06060028076172,332.5417785644531,21.540000915527344
2021-07-20,83.23650360107422,337.1973876953125,22.18000030517578
2021-07-21,82.87252044677734,338.5931396484375,22.520000457763672
2021-07-22,82.85385131835938,336.53228759765625,22.06999969482422
2021-07-23,83.7031021118164,338.45263671875,21.809999465942383
2021-07-26,83.79643249511719,335.5955810546875,22.1299991607666
2021-07-27,83.78710174560547,339.286376953125,21.68000030517578
2021-07-28,83.91776275634766,337.3285217285156,22.559999465942383
2021-07-29,83.72177124023438,342.5274658203125,22.18000030517578
2021-07-30,80.08209991455078,340.0544128417969,21.709999084472656
2021-08-02,80.04478454589844,338.9490966796875,22.100000381469727
2021-08-03,77.2356948852539,341.38458251953125,22.239999771118164
2021-08-04,76.52642059326172,334.6493835449219,22.299999237060547
2021-08-05,76.5357666015625,336.0264587402344,22.520000457763672
2021-08-06,76.32111358642578,339.20196533203125,21.81999969482422
2021-08-09,75.565185546875,338.1528625488281,22.93000030517578
2021-08-10,75.77981567382812,339.73590087890625,22.920000076293945
2021-08-11,76.27444458007812,342.9396057128906,22.350000381469727
2021-08-12,76.09710693359375,340.8413391113281,24.889999389648438
2021-08-13,75.54402160644531,340.13873291015625,24.899999618530273
2021-08-16,76.37838745117188,345.3001403808594,24.5
2021-08-17,76.5658950805664,345.3096008300781,23.969999313354492
2021-08-18,74.94400787353516,340.1855773925781,25.280000686645508
2021-08-19,76.22837829589844,338.2464904785156,24.15999984741211
2021-08-20,77.10963439941406,340.0356750488281,24.010000228881836
2021-08-23,76.22837829589844,339.9607238769531,24.81999969482422
2021-08-24,75.99401092529297,339.8203125,25.100000381469727
2021-08-25,76.30339050292969,339.7171936035156,24.350000381469727
2021-08-26,76.04088592529297,343.5578918457031,24.8700008392334
2021-08-27,76.57525634765625,343.2285461425781,25.709999084472656
2021-08-30,76.65026092529297,345.8439025878906,25.760000228881836
2021-08-31,76.79090118408203,345.91912841796875,26.34000015258789
2021-09-01,77.32527160644531,343.3602600097656,26.200000762939453
2021-09-02,78.40339660644531,346.483642578125,26.510000228881836
2021-09-03,77.92527770996094,344.2540283203125,26.639999389648438
2021-09-07,76.78150939941406,337.6216125488281,26.700000762939453
